character.names.wikipedia,identifier,s01e01,s01e02,s01e03,s01e04,s01e05,s01e06,s01e07,s01e08,s01e09,s01e10,s02e01,s02e02,s02e03,s02e04,s02e05,s02e06,s02e07,s02e08,s02e09,s02e10,s03e01,s03e02,s03e03,s03e04,s03e05,s03e06,s03e07,s03e08,s03e09,s03e10,s04e01,s04e02,s04e03,s04e04,s04e05,s04e06,s04e07,s04e08,s04e09,s04e10,s05e01,s05e02,s05e03,s05e04,s05e05,s05e06,s05e07,s05e08,s05e09,s05e10,s06e01,s06e02,s06e03,s06e04,s06e05,s06e06,s06e07,s06e08,s06e09,s06e10,s07e01,s07e02,s07e03,s07e04,s07e05,s07e06,s07e07
DAARIO NAHARIS,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0025823111684958036,0.0024671052631578946,0.002324680356450988,0.003665017408832692,0.004828418692878082,0.0045871559633027525,0.004864271143888279,0.00481637567730283,0.004610286702204294,0.006095871432529786,0.005875283749499266,0.00661993769470405,0.008215369059656218,0.00939547533687724,0.00910615863886892,0.008838237004302826,0.01064068100358423,0.010294755093194625,0.010862687196793926,0.010567354057658766,0.01022535490916311,0.010040943653733671,0.011246664125047654,0.010976744186046512,0.01067486882576443,0.010333654435589807,0.010092370851864523,0.009805550939006149,0.009688013136288998,0.009688013136288998
DAENERYS TARGARYEN,46,0.024844720496894408,0.03494176372712146,0.032563025210084036,0.03766617429837518,0.028651685393258425,0.028073572120038724,0.03436426116838488,0.03576751117734724,0.04087013843111404,0.04454545454545455,0.0434188967777171,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.040981595092024536,0.03948576675849403,0.03948576675849403,0.03948576675849403,0.03948576675849403,0.03948576675849403,0.03948576675849403,0.03948576675849403,0.03948576675849403,0.03948576675849403,0.04217774908543146,0.04029605263157895,0.04029445951181713,0.04214770020157596,0.04259355061217451,0.04046526867627785,0.04064020084732465,0.040939193257074055,0.03918743696873649,0.039623164311443616,0.042996394712244625,0.043094496365524405,0.04259352881698686,0.04240326369143281,0.04109753175173736,0.040353529480172116,0.0408826164874552,0.04031209362808843,0.04060324825986079,0.039499333128141995,0.03822098679638638,0.039676350165724315,0.040697674418604654,0.03981395348837209,0.04233761534286231,0.04492512479201331,0.04609989736572015,0.04728269901944491,0.04704433497536946,0.04704433497536946
DAISY,48,0,0,0,0,0,0,0,0,0,0,8.192244675040961e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.455777921239509e-4,0.00061677631578947365,5.81170089112747e-4,5.497526113249038e-4,5.173305742369374e-4,4.91480996068152e-4,4.7073591715047857e-4,4.515352197471403e-4,4.322143783316525e-4,4.1562759767248546e-4,4.005875283749499e-4,3.894080996884735e-4,3.7917087967644087e-4,3.7087402645568057e-4,3.594536304816679e-4,3.488777764856379e-4,3.360215053763441e-4,3.2509752925877764e-4,3.163889474794347e-4,3.077870113881194e-4,2.978258711406731e-4,2.9245466952622346e-4,2.85932138772398e-4,2.7906976744186045e-4,2.7139497014655326e-4,2.6272002802346965e-4,2.565856996236743e-4,2.492936679408343e-4,2.463054187192118e-4,2.463054187192118e-4
DAVOS SEAWORTH,49,0,0,0,0,0,0,0,0,0,0,0.002730748225013654,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.008343558282208589,0.007805325987144169,0.007805325987144169,0.007805325987144169,0.007805325987144169,0.007805325987144169,0.007805325987144169,0.007805325987144169,0.007805325987144169,0.007805325987144169,0.0073165483107381106,0.0069901315789473685,0.007167764432390546,0.007513285688107018,0.007415071564062769,0.0081913499344692,0.007845598619174643,0.009030704394942806,0.00864428756663305,0.009282349681352175,0.008946454800373881,0.011163032191069575,0.011375126390293226,0.0133514649524045,0.014737598849748382,0.015118036981044308,0.015568996415770609,0.015929778933680104,0.015503058426492302,0.016723094285421156,0.01618187233197657,0.017547280171573407,0.018109035455585207,0.017674418604651163,0.017550208069477113,0.018215255276293897,0.018901813205610674,0.02202094066810703,0.02175697865353038,0.02175697865353038
DICKON TARLY,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.273149124657245e-4,5.129783523135324e-4,4.963764519011219e-4,4.874244492103724e-4,4.765535646206634e-4,4.6511627906976747e-4,6.332549303419576e-4,6.130133987214292e-4,0.0011973999315771468,0.0014126641183313945,0.0013957307060755337,0.0013957307060755337
DIM DALBA,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0519134092541295e-4,1.985505807604487e-4,1.9496977968414895e-4,1.9062142584826535e-4,1.8604651162790697e-4,1.809299800977022e-4,1.7514668534897976e-4,1.7105713308244953e-4,1.6619577862722287e-4,1.6420361247947455e-4,1.6420361247947455e-4
DONNEL HILL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.223684210526315e-4,7.748934521503294e-4,7.330034817665384e-4,6.897740989825832e-4,6.55307994757536e-4,6.276478895339715e-4,6.020469596628537e-4,5.762858377755367e-4,5.541701302299807e-4,5.341167044999333e-4,5.192107995846313e-4,5.055611729019212e-4,4.944987019409074e-4,4.792715073088905e-4,4.6517036864751713e-4,4.4802867383512545e-4,4.3346337234503684e-4,4.218519299725796e-4,4.103826818508259e-4,3.971011615208974e-4,3.899395593682979e-4,3.812428516965307e-4,3.7209302325581393e-4,3.618599601954044e-4,3.502933706979595e-4,3.4211426616489907e-4,3.3239155725444574e-4,3.284072249589491e-4,3.284072249589491e-4
DONTOS HOLLARD,57,0,0,0,0,0,0,0,0,0,0,0.001365374112506827,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.0010759629868732515,0.0010279605263157894,9.686168151879117e-4,9.16254352208173e-4,8.62217623728229e-4,8.1913499344692e-4,7.845598619174643e-4,7.525586995785671e-4,7.203572972194209e-4,6.927126627874758e-4,6.676458806249165e-4,6.490134994807892e-4,6.319514661274014e-4,6.181233774261342e-4,5.990893841361131e-4,5.814629608093965e-4,5.600358422939068e-4,5.41829215431296e-4,5.273149124657245e-4,5.129783523135324e-4,4.963764519011219e-4,4.874244492103724e-4,4.765535646206634e-4,4.6511627906976747e-4,4.5232495024425545e-4,4.378667133724494e-4,4.2764283270612383e-4,4.1548944656805717e-4,4.1050903119868636e-4,4.1050903119868636e-4
DORAN MARTELL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012071046732195206,0.0011467889908256881,0.00109838380668445,0.001053582179409994,0.0012966431349949576,0.0012468827930174563,0.0012017625851248497,0.0029854620976116305,0.003033367037411527,0.0037087402645568056,0.0035945363048166786,0.0034887777648563785,0.003360215053763441,0.003250975292587776,0.003163889474794347,0.0030778701138811943,0.002978258711406731,0.002924546695262234,0.0028593213877239803,0.0027906976744186047,0.002713949701465533,0.0026272002802346967,0.002565856996236743,0.0024929366794083432,0.0024630541871921183,0.0024630541871921183
DOREAH,59,0,0.019966722129783693,0.012605042016806723,0.01846381093057607,0.014044943820224719,0.012100677637947725,0.011597938144329897,0.010059612518628911,0.008899143045484509,0.008181818181818182,0.007919169852539596,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.007116564417177914,0.006657483930211203,0.006657483930211203,0.006657483930211203,0.006657483930211203,0.006657483930211203,0.006657483930211203,0.006657483930211203,0.006657483930211203,0.006657483930211203,0.006240585323864859,0.005962171052631579,0.0056179775280898875,0.005314275242807403,0.005000862217623728,0.004750982961992136,0.004550447199121293,0.0043648404575556896,0.004178072323872641,0.004017733444167359,0.003872346107624516,0.003764278296988577,0.0036653185035389283,0.0035851155890715787,0.003474718427989456,0.0033724851726944995,0.0032482078853046594,0.003142609449501517,0.0030584264923012023,0.0029752744434184877,0.0028789834210265065,0.00282706180542016,0.0027640106747998474,0.002697674418604651,0.002623484711416682,0.0025396269375602067,0.0024803284296955183,0.0024098387900947315,0.002380952380952381,0.002380952380952381
EBROSE,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011162790697674418,0.002804414691514384,0.004028373763026534,0.00393431406089634,0.004736579690875852,0.004679802955665025,0.004679802955665025
EDDARD STARK,63,0.15838509316770186,0.13810316139767054,0.13445378151260504,0.1329394387001477,0.14325842696629212,0.13601161665053244,0.13831615120274915,0.12295081967213115,0.1123928806855636,0.10333333333333333,0.0931185144729656,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.08368098159509202,0.07828282828282829,0.07828282828282829,0.07828282828282829,0.07828282828282829,0.07828282828282829,0.07828282828282829,0.07828282828282829,0.07828282828282829,0.07828282828282829,0.07338067570475576,0.07010690789473684,0.06605966679581557,0.062488546820597395,0.058803241938265215,0.055865006553079945,0.05350698258277106,0.05132450331125828,0.0491283676703645,0.04724300360210584,0.04553344905861931,0.044262720664589826,0.043099089989888775,0.04215601434046236,0.04145698538221903,0.040702407256657754,0.03920250896057348,0.03803641092327698,0.03701750685509386,0.036011080332409975,0.03484562692345875,0.03421719633456814,0.0341212352268395,0.03330232558139535,0.032386466437488694,0.03135125667746738,0.030619226821758466,0.029749044374272893,0.029392446633825946,0.029392446633825946
EDDISON TOLLETT,64,0,0,0,0,0,0,0,0,0,0,0.0016384489350081922,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.00294478527607362,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.003873466752743706,0.005345394736842105,0.005036807438977141,0.004764522631482499,0.004483531643386791,0.004259501965923985,0.0040797112819708145,0.004063816977724262,0.0038899294049848723,0.003740648379052369,0.0037388169314995327,0.0036344755970924196,0.003538928210313448,0.004203238966497713,0.004313443565780014,0.004767996278637051,0.005264336917562724,0.0055266579973992196,0.005378612107150391,0.0052323791935980305,0.005063039809391443,0.004971729381945798,0.004860846359130766,0.005023255813953489,0.0048851094626379595,0.004728960504422453,0.004618542593226137,0.004487286022935018,0.004433497536945813,0.004433497536945813
EDMURE TULLY,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.3038519474930065e-4,4.1118421052631577e-4,3.874467260751647e-4,3.665017408832692e-4,3.448870494912916e-4,3.27653997378768e-4,3.1382394476698575e-4,3.0102347983142685e-4,2.8814291888776836e-4,2.770850651149903e-4,2.6705835224996664e-4,2.5960539979231567e-4,2.527805864509606e-4,2.472493509704537e-4,2.3963575365444525e-4,2.3258518432375856e-4,2.2401433691756272e-4,2.1673168617251842e-4,2.109259649862898e-4,2.0519134092541295e-4,0.0018862305172242628,0.001852212906999415,0.0018109035455585209,0.0017674418604651163,0.0017188348109281708,0.0016638935108153079,0.0016250427642832705,0.0015788598969586174,0.0015599343185550081,0.0015599343185550081
ELLARIA SAND,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.455777921239509e-4,0.00061677631578947365,5.81170089112747e-4,5.497526113249038e-4,0.0020693222969477496,0.001965923984272608,0.0026675035305193787,0.0025586995785671285,0.002593286269989915,0.0024937655860349127,0.0024035251702496994,0.003764278296988577,0.0037917087967644083,0.004203238966497713,0.0040738078121255695,0.003953948133503896,0.0038082437275985663,0.003684438664932813,0.003585741404766927,0.00348825279573202,0.0033753598729276283,0.003314486254630532,0.0036218070911170418,0.0035348837209302326,0.004794644472589108,0.004641387161747964,0.004533014026684913,0.004404188133621406,0.004351395730706076,0.004351395730706076
EURON GREYJOY,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.387251377905584e-4,8.14048145133155e-4,7.840501792114696e-4,0.002492414390983962,0.002425648597342333,0.002359700420642249,0.0022833316787451603,0.002242152466367713,0.0021921463972550516,0.003069767441860465,0.0032567396417586395,0.004203520448375514,0.004105371193978789,0.003988698687053349,0.003940886699507389,0.003940886699507389
FENNESZ,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015497869043006587,0.0014660069635330768,0.0013795481979651664,0.001310615989515072,0.001255295779067943,0.0012040939193257074,0.0011525716755510734,0.0011083402604599613,0.0010682334089998666,0.0010384215991692627,0.0010111223458038423,9.889974038818149e-4,9.58543014617781e-4,9.303407372950343e-4,8.960573476702509e-4,8.669267446900737e-4,8.437038599451593e-4,8.207653637016518e-4,7.942023230417948e-4,7.798791187365958e-4,7.624857033930614e-4,7.441860465116279e-4,7.237199203908088e-4,7.00586741395919e-4,6.842285323297981e-4,6.647831145088915e-4,6.568144499178982e-4,6.568144499178982e-4
GARED,71,0.012422360248447204,0.0066555740432612314,0.004201680672268907,0.0029542097488921715,0.0022471910112359553,0.001936108422071636,0.001718213058419244,0.0014903129657228018,0.0013183915622940012,0.0012121212121212121,0.0010922992900054614,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,8.607703894986013e-4,8.223684210526315e-4,7.748934521503294e-4,7.330034817665384e-4,6.897740989825832e-4,6.55307994757536e-4,6.276478895339715e-4,6.020469596628537e-4,5.762858377755367e-4,5.541701302299807e-4,5.341167044999333e-4,5.192107995846313e-4,5.055611729019212e-4,4.944987019409074e-4,4.792715073088905e-4,4.6517036864751713e-4,4.4802867383512545e-4,4.3346337234503684e-4,4.218519299725796e-4,4.103826818508259e-4,3.971011615208974e-4,3.899395593682979e-4,3.812428516965307e-4,3.7209302325581393e-4,3.618599601954044e-4,3.502933706979595e-4,3.4211426616489907e-4,3.3239155725444574e-4,3.284072249589491e-4,3.284072249589491e-4
GATINS,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.934776134220193e-4,8.773640085786703e-4,8.57796416317194e-4,8.372093023255813e-4,8.141849104396599e-4,7.881600840704089e-4,7.69757098871023e-4,7.478810038225029e-4,7.389162561576355e-4,7.389162561576355e-4
GENDRY,73,0,0,0,0.004431314623338257,0.0033707865168539327,0.002904162633107454,0.002577319587628866,0.0022354694485842027,0.001977587343441002,0.0027272727272727275,0.00354997269251775,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.009325153374233128,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008177318700236712,0.0078125,0.007361487795428129,0.006963533076782115,0.00655285394033454,0.006225425950196592,0.0059626549505727286,0.005719446116797111,0.005474715458867598,0.005264616237184816,0.005074108692749366,0.004932502596053998,0.004802831142568251,0.00469773766843862,0.00455307931943446,0.004419118502151413,0.004256272401433692,0.00411790203727785,0.004007593334739506,0.003898635477582846,0.0037724610344485256,0.00370442581399883,0.0036218070911170418,0.0035348837209302326,0.0034376696218563416,0.0033277870216306157,0.003250085528566541,0.005068971248130298,0.005582922824302135,0.005582922824302135
